,Video_id,Video_Channel_title,Stats_Comment,Stats_Fav,Stats_Like,Stats_view
43,5zbavzq2Vws,Linus Tech Tips,8764,0,618078,12226495
44,2ehSCWoaOqQ,Linus Tech Tips,13424,0,198884,3431440
45,Il556YxkdhA,Linus Tech Tips,1814,0,32920,1829714
46,cxW75UljJ48,Linus Tech Tips,376,0,42983,1075225
47,8IHqntr8FjY,Linus Tech Tips,9978,0,138988,4124978
48,5Hxr9k5Vdc4,Linus Tech Tips,6702,0,141134,4225735
49,r5NMIl2iqJ8,Linus Tech Tips,3269,0,66298,1888011
0,mg-HAPDkXlk,Linus Tech Tips,1815,0,16721,587068
1,m7Pn7_a37W8,Linus Tech Tips,5318,0,93579,2107620
2,WGETpZEMMHk,Linus Tech Tips,161,0,14926,398584
3,gCnJjWRf5dk,Linus Tech Tips,11251,0,190378,4946998
4,ZDtaanCENbc,Linus Tech Tips,4567,0,83711,2115228
5,jGyHT0t-mtw,Linus Tech Tips,3764,0,102958,1611899
6,qUw5tR0BdEc,Linus Tech Tips,3252,0,60263,1441782
7,U2fnImmgWc0,Linus Tech Tips,565,0,142598,3249657
8,iA_B2oaqqvg,Linus Tech Tips,2224,0,70845,2073587
9,k6lNBpg3Va0,Linus Tech Tips,2409,0,22013,811695
10,KRdl1neF7Xk,Linus Tech Tips,2316,0,395926,9976223
11,Slwai2Jhy_A,Linus Tech Tips,19598,0,123028,1497242
12,tr0ykpce1oI,Linus Tech Tips,2695,0,352509,7781622
13,RmJryKpLKrM,Linus Tech Tips,4443,0,90004,2421665
14,c05GfTAJqjc,Linus Tech Tips,294,0,22479,605554
15,DDcA0c-Ahq0,Linus Tech Tips,5425,0,69995,1817535
16,sl61lHwo3YE,Linus Tech Tips,6950,0,128074,2507469
17,ZQiqkzHNiRM,Linus Tech Tips,656,0,40377,719250
18,7xouEd5cVE8,Linus Tech Tips,5653,0,87217,2229173
19,Xlf2I1TYd8U,Linus Tech Tips,2946,0,60832,1430674
20,CEdAosuqAsM,Linus Tech Tips,1922,0,16182,656354
21,1oKkrnNaHnQ,Linus Tech Tips,627,0,40177,725097
22,12l326jQML8,Linus Tech Tips,2818,0,76225,2101973
23,aHnd6PAd4C0,Linus Tech Tips,4187,0,106292,3596492
24,CNj0x_R20tY,Linus Tech Tips,1599,0,52263,1336131
25,0YDy6ygIjfY,Linus Tech Tips,4801,0,79523,1937053
26,hBYbodmCBUQ,Linus Tech Tips,5158,0,91769,2227204
27,iuL1NTNGMA8,Linus Tech Tips,3694,0,106060,2769928
28,E75mtGjDRRI,Linus Tech Tips,1976,0,19402,640201
29,nNfWqnCfwl8,Linus Tech Tips,314,0,21944,617991
30,TpdapO9QGRo,Linus Tech Tips,3698,0,99745,3755859
31,65SvTs_b3RE,Linus Tech Tips,5002,0,74801,2202138
32,-fEjoJO4lEM,Linus Tech Tips,2396,0,60652,1843318
33,UUPUTegXjnE,Linus Tech Tips,94,0,17333,425254
34,e9P_R-ApD-g,Linus Tech Tips,4660,0,81268,2358152
35,IZeOmEy-tE8,Linus Tech Tips,4463,0,139027,5511090
36,9csDczj86v8,Linus Tech Tips,3381,0,224297,6809029
37,uNt_ReLwk40,Linus Tech Tips,5877,0,75897,2259424
38,c6pYG0olgEI,Linus Tech Tips,1222,0,15235,790204
39,UGmGlaxf5tM,Linus Tech Tips,1580,0,47666,1357738
40,-Ngh2S4ljsU,Linus Tech Tips,1750,0,208486,5281601
41,h74mZp0SvyE,Linus Tech Tips,4926,0,76338,1907543
42,k8RkyaSHFLM,Linus Tech Tips,4423,0,83888,2431040
43,oyClS3qQV10,Linus Tech Tips,2192,0,45102,1462400
44,M0YRbYvzAQA,Linus Tech Tips,1614,0,46697,1055061
45,boKmZKTKXHc,Linus Tech Tips,4659,0,102308,3025204
46,im9nFi79n8c,Linus Tech Tips,1732,0,17620,696529
47,NIElzDm-Ki8,Linus Tech Tips,1673,0,42609,840608
48,2qrmqV5B6OQ,Linus Tech Tips,1693,0,76858,2026724
49,cZzFJQVoa38,Linus Tech Tips,5673,0,117544,3014336
0,Z65ONbE-Ims,Linus Tech Tips,2992,0,71167,2404381
1,cisZV4LTvFE,Linus Tech Tips,2179,0,49977,1353271
2,43nLgWXd5vo,Linus Tech Tips,9569,0,103553,2080687
3,fNmj67UQlO4,Linus Tech Tips,1315,0,17589,684891
4,kXIOuUUZO2s,Linus Tech Tips,8078,0,149620,3578718
5,pQ8EGdE3Cm4,Linus Tech Tips,303,0,23324,629665
6,zBAxiQi2nPc,Linus Tech Tips,7195,0,200282,7609842
7,39Z00YkoUeA,Linus Tech Tips,5954,0,125363,2851105
8,bFNJVaO9E-o,Linus Tech Tips,3539,0,69397,1609473
9,TVSE5wusBuE,Linus Tech Tips,2457,0,68195,1641144
10,cjGqxbsY9JA,Linus Tech Tips,3123,0,93659,2326366
11,rXHSbIS2lLs,Linus Tech Tips,2060,0,18908,771025
12,wNSFKfUTGR8,Linus Tech Tips,2903,0,65651,1579868
13,PfF_JgNvJfQ,Linus Tech Tips,3165,0,107409,2138501
14,WTFahYhsZf0,Linus Tech Tips,5885,0,105006,2988167
15,0Q4WkWBjpvw,Linus Tech Tips,2602,0,53153,1209763
16,Mkum7G-0vWg,Linus Tech Tips,10732,0,153415,4096841
17,-myJTBiH5LI,Linus Tech Tips,4374,0,85687,1998979
18,LmcPhzHBtSI,Linus Tech Tips,2455,0,21040,788807
19,hegJlK-FL7I,Linus Tech Tips,3881,0,80092,2328048
20,ir_GliLHuEg,Linus Tech Tips,1163,0,145638,3431842
21,EE4OCYOLjBc,Linus Tech Tips,5416,0,83518,2790633
22,ZK43RAc90ZA,Linus Tech Tips,2410,0,38504,1785393
23,HjZ4POvk14c,Linus Tech Tips,9340,0,158591,3459060
24,minxwFqinpw,Linus Tech Tips,3427,0,97177,2359203
25,c_Ab2F8UwvQ,Linus Tech Tips,8413,0,131251,3194718
26,UfcTm6cfkFQ,Linus Tech Tips,2374,0,19562,740663
27,9EcvjFJFSwk,Linus Tech Tips,2329,0,77310,1424838
28,pqZFcrQTZ_E,Linus Tech Tips,4775,0,88850,2324785
29,KUj89sbov9g,Linus Tech Tips,2529,0,318766,6272397
30,rZ72mj1WgS0,Linus Tech Tips,2540,0,53105,1502936
31,zo_uoFI1WXM,Linus Tech Tips,8089,0,137602,1804273
32,ErtdxWaxKGA,Linus Tech Tips,2961,0,54100,1272208
33,qwLtPuBni0I,Linus Tech Tips,3155,0,54180,1080535
34,Npu7jkJk5nM,Linus Tech Tips,8397,0,119659,2507739
35,-znPFc-0VS8,Linus Tech Tips,7547,0,17534,712586
36,A4HtrqVWH-k,Linus Tech Tips,2011,0,58407,1521307
37,SlobQZECwxE,Linus Tech Tips,4464,0,66489,2058151
38,4zXNMQCPv30,Linus Tech Tips,1858,0,40925,1056663
39,LmA0FtDHlss,Linus Tech Tips,4497,0,55977,1519897
40,ImN-p_S9fMU,Linus Tech Tips,2789,0,52420,1575534
41,Vn2vdQZhs0w,Linus Tech Tips,2632,0,65171,1552397
42,t-dXXPPjjgU,Linus Tech Tips,2452,0,19404,899209
43,lOBaA9zg3XM,Linus Tech Tips,3636,0,51355,2598680
44,KYp6pEDm4E8,Linus Tech Tips,3873,0,53999,1518778
45,bi_xedWzfqU,Linus Tech Tips,3986,0,75030,1545890
46,RXvzM9PPEAc,Linus Tech Tips,8945,0,142608,4442950
47,Iek-UH9ZWUw,Linus Tech Tips,16269,0,126356,4272574
48,3YB3dkjn9XU,Linus Tech Tips,1000,0,37783,1203923
49,eSqrq8v-QLs,Linus Tech Tips,3219,0,67327,1730203
0,sb5GlR3pjt8,Linus Tech Tips,1495,0,15407,590375
1,rmkKiq6_pA0,Linus Tech Tips,949,0,53367,1389042
2,1EYLzD2GytA,Linus Tech Tips,5188,0,111748,2149190
3,OkCX8d8WSOg,Linus Tech Tips,9408,0,172176,4796158
4,pNgZ6xL_An4,Linus Tech Tips,9844,0,101241,2390263
5,axtQvkSpoto,Linus Tech Tips,3079,0,68618,1146690
6,Bc3LGVi5Sio,Linus Tech Tips,3447,0,66503,1701334
7,y2Rt35dSims,Linus Tech Tips,2243,0,54578,1734204
8,r2DkFrHoQkc,Linus Tech Tips,1589,0,16274,817561
9,hmm6O25BOSg,Linus Tech Tips,3134,0,68931,1807090
10,kGHbrUOoKjI,Linus Tech Tips,2431,0,56967,1541703
11,psW70MxBC3k,Linus Tech Tips,793,0,93080,1817350
12,Piteu5gyKq0,Linus Tech Tips,6861,0,112637,2976199
13,M-RMV5pFrNc,Linus Tech Tips,2663,0,52126,1443032
14,xVO--p6sMgo,Linus Tech Tips,2301,0,67259,1621117
15,Rlg4K16ujFw,Linus Tech Tips,8128,0,84501,1657030
16,U1rSxOSnMXY,Linus Tech Tips,1491,0,14516,506435
17,TZM38l_sBwU,Linus Tech Tips,3951,0,250315,7444383
18,Nz9b0oJw69I,Linus Tech Tips,9724,0,191302,2148828
19,tN7Bv_adHs0,Linus Tech Tips,2924,0,56938,1445117
20,10ERchM9Q6g,Linus Tech Tips,3673,0,63090,1592044
21,K91dqC0sWrg,Linus Tech Tips,2220,0,62711,1623510
22,IUJPSeYSg7k,Linus Tech Tips,4210,0,101460,3014538
23,DvoxzPbAXwI,Linus Tech Tips,4444,0,109258,3639604
24,Gz0-4e8fobc,Linus Tech Tips,1153,0,13105,533581
25,R3iNAQqqnjE,Linus Tech Tips,1936,0,28990,608581
26,A9hpOnoap2w,Linus Tech Tips,763,0,78806,1781278
27,7J1lMn-Xr-s,Linus Tech Tips,3632,0,98552,2625095
28,BMIfYprYFSI,Linus Tech Tips,3922,0,50417,1189305
29,JmWfngXmST4,Linus Tech Tips,588,0,17006,621580
30,Cw_0tBl11bY,Linus Tech Tips,1976,0,34837,1072150
31,-wJOUAuKZm8,Linus Tech Tips,2324,0,74160,3278623
32,4nJUuNx800U,Linus Tech Tips,2653,0,57128,1214847
33,kx8SBeyLudA,Linus Tech Tips,1551,0,15865,647680
34,uUOoTRp2M4c,Linus Tech Tips,3115,0,54576,1567966
35,ZFXit3K7rkI,Linus Tech Tips,1222,0,44656,967927
36,kUoXzdj201k,Linus Tech Tips,2300,0,54409,1167881
37,zPmqbtKwtgw,Linus Tech Tips,8516,0,184941,4365357
38,Zb1iyd7YyF4,Linus Tech Tips,4311,0,81498,1871069
39,2x3VsHpvFC4,Linus Tech Tips,5501,0,75813,1595684
40,y9aP4Ur-CXI,Linus Tech Tips,1529,0,18160,576925
41,TgRXE9mUHJc,Linus Tech Tips,3675,0,91817,2753730
42,f76qQFjjHQ0,Linus Tech Tips,2349,0,192357,3766808
43,i4CuZqXA4BM,Linus Tech Tips,4122,0,57471,1679343
44,nbIivI7mu7o,Linus Tech Tips,4586,0,70782,1734380
45,b1jnIZTKjDI,Linus Tech Tips,3783,0,66089,1813499
46,5JlTtMLYLUo,Linus Tech Tips,5481,0,108017,3098979
47,TtsglXhbxno,Linus Tech Tips,10322,0,96951,2432412
48,1d5ExMitBKg,Linus Tech Tips,1794,0,19387,926254
49,IHPH27i6nJM,Linus Tech Tips,1562,0,24471,671667
0,2HwGpoiePMg,Linus Tech Tips,4898,0,102976,3228113
1,oaTOHmuN2M0,Linus Tech Tips,5953,0,145189,4251746
2,gGHwYMwXX88,Linus Tech Tips,3272,0,64500,2041954
3,lR0b8fROHNk,Linus Tech Tips,1554,0,35992,980246
4,Vxwx5VflRN4,Linus Tech Tips,5589,0,124373,3484194
5,4Qo9Wb8n8sc,Linus Tech Tips,3077,0,63180,1611034
6,GOEYBx_c0aY,Linus Tech Tips,2036,0,15715,631385
7,3a4px8IkSzc,Linus Tech Tips,552,0,13802,645265
8,GvyQXkFUe3E,Linus Tech Tips,3030,0,76602,2111923
9,EcGkF9SBuSo,Linus Tech Tips,4164,0,115810,4011748
10,3E8IGy6I9Wo,Linus Tech Tips,10292,0,93138,1939630
11,9UKROsvkCGA,Linus Tech Tips,3954,0,70864,1702860
12,Iz_MPlRCbCQ,Linus Tech Tips,4478,0,79527,1818957
13,bxF-pQSzSUM,Linus Tech Tips,11893,0,126919,3409137
14,eidQgPn9iRM,Linus Tech Tips,1071,0,14340,596893
15,BPcrpFjw4X8,Linus Tech Tips,2812,0,58143,1466321
16,pt3-6BsWlPk,Linus Tech Tips,18377,0,272180,4122992
17,LBUiS4YLYTs,Linus Tech Tips,2905,0,57679,1080665
18,SUyD2QXfGUg,Linus Tech Tips,3453,0,59656,1935111
19,pyZSqfmN_0I,Linus Tech Tips,3848,0,72335,1954118
20,GZPRrYLGrhI,Linus Tech Tips,6817,0,94436,2168631
21,N9PcNrhiMUc,Linus Tech Tips,3940,0,30415,630433
22,mV0mLQfj6lk,Linus Tech Tips,1844,0,42302,1171507
23,VXzdvILpIx8,Linus Tech Tips,4731,0,49694,932885
24,0506yDSgU7M,Linus Tech Tips,19446,0,138473,3179148
25,XFbJD6RE4EY,Linus Tech Tips,8365,0,122616,2844237
26,GOqVVP52qsk,Linus Tech Tips,3965,0,56618,1512997
27,yx7daXdbDsI,Linus Tech Tips,2508,0,75756,2782144
28,h0boUNc1JOg,Linus Tech Tips,2196,0,20030,1106120
29,-EogHCFd7w0,Linus Tech Tips,9002,0,110629,3312995
30,NBAs2H8I04M,Linus Tech Tips,1639,0,50977,1121276
31,yVNkMNVv4Y4,Linus Tech Tips,6095,0,121160,3272508
32,75AhrTQWs70,Linus Tech Tips,1783,0,50341,1328523
33,BKVt0w7ZYeU,Linus Tech Tips,6524,0,99889,2804292
34,ya3hZQgwHds,Linus Tech Tips,9019,0,111196,1802653
35,5MAlgKdsdvg,Linus Tech Tips,2341,0,17884,731984
36,ZU4RzNDwqTM,Linus Tech Tips,1583,0,66623,808979
37,7LCxir54Cpc,Linus Tech Tips,4276,0,75681,2278545
38,-lcruZQyh94,Linus Tech Tips,3590,0,58242,1426419
39,aJEq7H4Wf6U,Linus Tech Tips,6951,0,114791,2787033
40,on2SBxheY0Y,Linus Tech Tips,3699,0,79744,2263476
41,coShLkCriXc,Linus Tech Tips,5560,0,109133,3538687
42,9h08cMFwqRc,Linus Tech Tips,2405,0,73522,2223580
43,mN3QFw2BEcw,Linus Tech Tips,2171,0,23881,792901
44,VGnyrO4RxoA,Linus Tech Tips,3215,0,90428,2839958
45,9VPAvBiThMI,Linus Tech Tips,7054,0,114495,2117376
46,A4LE1WlNy3A,Linus Tech Tips,2794,0,56121,1358743
47,VpXLX0xF2rM,Linus Tech Tips,8021,0,106341,2477432
48,coVxNAYPzWo,Linus Tech Tips,26403,0,144482,1915816
49,K2Y0gwEsw3E,Linus Tech Tips,5145,0,105733,2169279
0,NpIs6pWR9YI,Linus Tech Tips,2482,0,16467,568556
1,u6lx1ntNoxE,Linus Tech Tips,9609,0,106790,2515978
2,BbSjKyJopFw,Linus Tech Tips,3509,0,66044,1808788
3,ED6DWfpaGIk,Linus Tech Tips,2286,0,55263,1427905
4,L1v3ZmfV_hw,Linus Tech Tips,10115,0,120758,3026228
5,2Wwbo731jOQ,Linus Tech Tips,4454,0,83818,2647942
6,hflXH4LPVqM,Linus Tech Tips,3235,0,59668,1516533
7,mvk5tVMZQ_U,Linus Tech Tips,3900,0,26279,1311619
8,nnyqww4-76A,Linus Tech Tips,7036,0,138201,3456658
9,5xIg9tOR8II,Linus Tech Tips,3606,0,70873,1557141
10,B635wcdr6-w,Linus Tech Tips,5175,0,80775,1939827
11,p5GAJOSEGPQ,Linus Tech Tips,3423,0,41889,1007062
12,s96axVPqqU8,Linus Tech Tips,1726,0,40725,998385
13,vw_4kiYvEmE,Linus Tech Tips,4478,0,90979,2648472
14,PvTCc0iXGcQ,Linus Tech Tips,2385,0,16539,616822
15,WyYPQ5SlxaY,Linus Tech Tips,2940,0,26225,494643
16,hWrFEU_605g,Linus Tech Tips,9568,0,113004,3687917
17,C3xeBlEuufw,Linus Tech Tips,5945,0,121006,4207461
18,7EkJbaoBepc,Linus Tech Tips,2280,0,47936,1389348
19,8QOoQWvrQ-Y,Linus Tech Tips,4161,0,109493,2870626
20,AhvDJaFdmw8,Linus Tech Tips,3551,0,87671,1678491
21,Sowki1N_YeY,Linus Tech Tips,4293,0,93975,2488563
22,eF6asPd0KJs,Linus Tech Tips,2021,0,15563,484254
23,J2-iorT0xfg,Linus Tech Tips,2112,0,41690,1025274
24,ruhZrv9ppJo,Linus Tech Tips,2043,0,56282,1596990
25,1pDpl9Zkmtc,Linus Tech Tips,4274,0,50474,2733360
26,LoLhXekf17E,Linus Tech Tips,7822,0,173975,4710274
27,zvAxu3Rj270,Linus Tech Tips,2766,0,56598,1360793
28,TWRvB8fh8T8,Linus Tech Tips,3894,0,79851,2195901
29,UxqX5XIzDA4,Linus Tech Tips,4546,0,99265,1961921
30,jPidIspifRM,Linus Tech Tips,1471,0,13631,497318
31,SWOCCuL6maE,Linus Tech Tips,3664,0,108654,3621178
32,LSxbc1IN9Gg,Linus Tech Tips,11009,0,203515,3100100
33,p2vOKrHzqcg,Linus Tech Tips,6741,0,100691,2266621
34,kYUbq2e6EYM,Linus Tech Tips,2416,0,52617,1499332
35,3F3yQpo05zw,Linus Tech Tips,3503,0,77936,2023892
36,qJeKZkK31JE,Linus Tech Tips,6741,0,90217,2269010
37,1VW0uaoN5Yc,Linus Tech Tips,988,0,10902,386513
38,_jYB-RpkmUc,Linus Tech Tips,5117,0,126244,4325691
39,lLL_mxFg_Jc,Linus Tech Tips,8381,0,82292,1983858
40,QKzmYsySGFQ,Linus Tech Tips,17794,0,210851,3422780
41,p1t8YJvOWzo,Linus Tech Tips,5379,0,126779,2400243
42,05K5glVCwis,Linus Tech Tips,10728,0,292363,8073912
43,IXir0Y86N84,Linus Tech Tips,2510,0,60542,1611923
44,wrpnV_2zh9o,Linus Tech Tips,2691,0,15202,514082
45,pZVpggzQwQ0,Linus Tech Tips,3801,0,90643,2491712
46,8NK1I6S_vFs,Linus Tech Tips,3706,0,58956,1766398
47,m10LV-0SDns,Linus Tech Tips,4676,0,82160,2577539
48,9T98VsMe3oo,Linus Tech Tips,10667,0,162167,4791810
49,vpqP8rIuocE,Linus Tech Tips,3861,0,57633,1186593
0,5_LOB-_WhJI,Linus Tech Tips,3087,0,56786,1564030
1,1w3biMwl9m4,Linus Tech Tips,1217,0,13291,479611
2,21jH39rlvDA,Linus Tech Tips,6756,0,123107,3317377
3,-rwoPiM-8Qk,Linus Tech Tips,18510,0,163160,4582363
4,JK3eTGkX6qY,Linus Tech Tips,3750,0,100351,2062286
5,fBE9DL7MlG0,Linus Tech Tips,6105,0,83568,3004505
6,Lzz4wMlDZ6c,Linus Tech Tips,2360,0,45345,970299
7,umyglbDr4IE,Linus Tech Tips,2539,0,74603,1566319
8,ussc5w4Tr2M,Linus Tech Tips,1143,0,11189,308837
9,hKqVvXTanzI,Linus Tech Tips,8022,0,130592,3495812
10,aU_jWooBxzI,Linus Tech Tips,4310,0,63632,1459188
11,6oIlGhTgaKo,Linus Tech Tips,5329,0,143004,4283299
12,3sYNn9RlyOw,Linus Tech Tips,5162,0,115538,3259944
13,tURZaUyUoOM,Linus Tech Tips,3692,0,62488,1775818
14,fDogiKaNaac,Linus Tech Tips,4571,0,99321,2900334
15,LFC2t5I_hLA,Linus Tech Tips,999,0,13324,427248
16,77tGWHyAip8,Linus Tech Tips,4568,0,80187,2164222
17,ZSowePnsWXI,Linus Tech Tips,5261,0,82212,2592141
18,v0HcvMoMjy8,Linus Tech Tips,3704,0,52373,1089602
19,xm740EdgOTM,Linus Tech Tips,4075,0,93552,2223938
20,3TVgA_FCbRw,Linus Tech Tips,2936,0,56329,1247002
21,8PcMlblQS-k,Linus Tech Tips,1294,0,31234,766151
22,dz4ifEZhR7g,Linus Tech Tips,2251,0,19021,666071
23,SElZABp5M3U,Linus Tech Tips,19371,0,286932,6391106
24,8T3SLSfauAI,Linus Tech Tips,3775,0,57339,1298424
25,nLgXeIaK0U0,Linus Tech Tips,3257,0,62319,1098671
26,Ij8bRn7ZH3w,Linus Tech Tips,4131,0,64053,1387537
27,yLXflEEQqSU,Linus Tech Tips,2558,0,50944,1281427
28,KrhzKOiRzV8,Linus Tech Tips,1986,0,39954,843858
29,uRwubdL-URY,Linus Tech Tips,4060,0,72707,1753350
30,qZCj3I8j9IU,Linus Tech Tips,1972,0,14405,507659
31,peYYl2vrIt4,Linus Tech Tips,3253,0,53871,1220020
32,ZsSTR7fLpDg,Linus Tech Tips,2647,0,52232,970169
33,qTrfMHaI3Dk,Linus Tech Tips,3100,0,42034,842964
34,0rkTgPt3M4k,Linus Tech Tips,18794,0,271021,5605231
35,PJHIZa7tMl4,Linus Tech Tips,2948,0,58173,1752957
36,SypkW1g4jMc,Linus Tech Tips,2804,0,74920,1502025
37,2xlkKIGNsMw,Linus Tech Tips,2315,0,12781,436114
38,_Ua-d9OeUOg,Linus Tech Tips,16992,0,147517,3223399
39,SKtEH_7lGJg,Linus Tech Tips,7003,0,84662,2431909
40,fqpSbdkjBEg,Linus Tech Tips,2767,0,66463,1699358
41,JaD_Ze-544E,Linus Tech Tips,2478,0,44311,858671
42,LXj5A9ZhPSE,Linus Tech Tips,3647,0,59057,1581449
43,ShtiJ8Y2alE,Linus Tech Tips,6569,0,168382,5874753
44,60NGxX7m1Mw,Linus Tech Tips,2876,0,16790,528657
45,PjDgKXe8gxs,Linus Tech Tips,6850,0,97955,2225840
46,5SkJdPp35pM,Linus Tech Tips,10549,0,84141,1827552
47,5mm_gdnOxpU,Linus Tech Tips,3750,0,63058,1443279
48,NivpAiuh-s0,Linus Tech Tips,9128,0,117374,2976391
49,7yR_tGnFyhY,Linus Tech Tips,3067,0,60061,1635132
0,UiPec2epHfc,Linus Tech Tips,2839,0,75916,1821928
1,OvjrZprxGio,Linus Tech Tips,2378,0,19211,619243
2,6rIVWFCatH8,Linus Tech Tips,6805,0,73089,1299290
3,eWSQ7Cj_n5M,Linus Tech Tips,2778,0,51189,1026617
4,9E2kZqsXp4A,Linus Tech Tips,4379,0,57233,1443432
5,iHYe1eHYrDw,Linus Tech Tips,4760,0,81741,2068815
6,ytSByaMvGeA,Linus Tech Tips,2860,0,62891,1561370
7,_s9EFWjM6bg,Linus Tech Tips,3907,0,59071,1308440
8,NCYNftA4EYM,Linus Tech Tips,2355,0,12646,376186
9,LBX7n3NcESk,Linus Tech Tips,1509,0,25407,526165
10,tbiPapykbxQ,Linus Tech Tips,7796,0,122173,3059712
11,-SVYKeSKBhY,Linus Tech Tips,4063,0,95684,3208343
12,2JSoS67DvgI,Linus Tech Tips,4768,0,56558,1517942
13,arcGebjgM_k,Linus Tech Tips,4688,0,124991,3619827
14,8ZNUd-iCUJI,Linus Tech Tips,2837,0,58894,1458956
15,R7CO9v9rpOk,Linus Tech Tips,6764,0,121062,2881315
16,RQl4FoFT3ws,Linus Tech Tips,1944,0,14362,476602
17,qFCeCPpfnhQ,Linus Tech Tips,19744,0,148653,3441829
18,2b_640UAgQw,Linus Tech Tips,3823,0,78248,2130822
19,9ZBfG3IDTD0,Linus Tech Tips,3926,0,52159,1031144
20,K07sEM6y4Uc,Linus Tech Tips,7912,0,152284,3854997
21,cATjlaTS7uI,Linus Tech Tips,4254,0,65033,1548346
22,bVT_yjB6lDg,Linus Tech Tips,9162,0,123580,2509421
23,XEyHiU6djE0,Linus Tech Tips,2045,0,15136,493870
24,ZlBnGVbHqis,Linus Tech Tips,3531,0,39937,852251
25,DKit8qPNyio,Linus Tech Tips,6821,0,59590,956670
26,odZSCdNTFPw,Linus Tech Tips,20376,0,196325,5333519
27,2hOhccTqOhs,Linus Tech Tips,4060,0,65192,1707970
28,AYPkU9yFyJs,Linus Tech Tips,5577,0,82316,2061623
29,i9ZnaA8DZDs,Linus Tech Tips,4083,0,72744,1291292
30,u4bGGtnc6Ds,Linus Tech Tips,2194,0,41259,1151489
31,D10gTfBLrwg,Linus Tech Tips,1531,0,14947,441380
32,M61nRBFpwro,Linus Tech Tips,3021,0,45908,928056
33,zC0TbZq_oIU,Linus Tech Tips,5826,0,61709,1697349
34,ye_gE9MfuY4,Linus Tech Tips,759,0,20479,667908
35,PGSfMoklsWs,Linus Tech Tips,2916,0,37490,746925
36,Dy312cUHumk,Linus Tech Tips,3439,0,79048,1584372
37,kojTyPdhp3s,Linus Tech Tips,6925,0,147812,4439358
38,PkJYWMStLRA,Linus Tech Tips,6687,0,16985,448912
39,gC6dQrScmHE,Linus Tech Tips,6804,0,109087,1877646
40,A-a-wzQPZfs,Linus Tech Tips,8147,0,64625,1583473
41,XUKBa65vNZo,Linus Tech Tips,3683,0,72324,1423844
42,kLNu34iDl4M,Linus Tech Tips,2948,0,55413,1119832
43,MW3_VUgRafE,Linus Tech Tips,2981,0,58895,1272300
44,B5FDeNog_2A,Linus Tech Tips,7464,0,121169,2387199
45,-4u8_6TJPiQ,Linus Tech Tips,1805,0,15291,533042
46,yqJ6J6UiZTk,Linus Tech Tips,2881,0,56620,1463420
47,7vb9LS9crkk,Linus Tech Tips,2215,0,43348,1060942
48,0HwGt9bcKZk,Linus Tech Tips,2276,0,47700,970496
49,jM-ED97_vKo,Linus Tech Tips,4433,0,77756,2142830
0,jOWc25fLlEo,Linus Tech Tips,4335,0,92250,2070836
1,u6zsHqdNRQ8,Linus Tech Tips,5912,0,101690,3619336
2,v_DOqdyZEG0,Linus Tech Tips,1206,0,12695,408279
3,FwwgBB8l2vs,Linus Tech Tips,2640,0,55935,4389958
4,gH_c4sGDrPg,Linus Tech Tips,20142,0,274918,8449573
5,qCnM4osEIII,Linus Tech Tips,4669,0,80655,1480921
6,52vo1g4VBbc,Linus Tech Tips,7598,0,91463,2668193
7,D_Q_6V10mTU,Linus Tech Tips,7291,0,144081,4603370
8,hqfUo4MZvZo,Linus Tech Tips,2312,0,49290,1011906
9,7j-lragZcKs,Linus Tech Tips,1316,0,12874,408600
10,Akqx0F5-gs4,Linus Tech Tips,2109,0,67107,1718464
11,PLLu44pwhV4,Linus Tech Tips,8302,0,113024,2717240
12,UAR9cccDKSI,Linus Tech Tips,3777,0,72125,1475376
13,LqCzNyaC3Cg,Linus Tech Tips,3048,0,71739,1834863
14,he7uL7Ezv68,Linus Tech Tips,2938,0,52727,1049722
15,RUI1k-KHXNk,Linus Tech Tips,6741,0,148249,4200850
16,27DE26j5n8w,Linus Tech Tips,1195,0,11490,338705
17,HDmtEK3GFww,Linus Tech Tips,11109,0,106192,1767021
18,2VGwHoSrIEU,Linus Tech Tips,10694,0,145218,3637603
19,9-Xvthp9l-8,Linus Tech Tips,3994,0,78980,1652219
20,PfugYtBAjOg,Linus Tech Tips,3633,0,78092,1909975
21,asz4v4bH8bE,Linus Tech Tips,5372,0,82875,2037665
22,9ujDlJaSbbM,Linus Tech Tips,3259,0,44893,880089
23,s2KK_qrhtwY,Linus Tech Tips,1787,0,12685,349082
24,XuM2ZG_Hwjk,Linus Tech Tips,4465,0,86497,1698982
25,ToTWaZtGOj8,Linus Tech Tips,3834,0,71613,1582755
26,8S-usumuaWo,Linus Tech Tips,4197,0,65855,1279658
27,buLjE-szDTQ,Linus Tech Tips,2610,0,39389,823934
28,JGvrXXonoqM,Linus Tech Tips,2366,0,64607,1436140
29,BoFxslm6DKY,Linus Tech Tips,8808,0,131679,3691086
30,K2u4-w5Ioco,Linus Tech Tips,2118,0,12778,419207
31,go6kUc8y7J8,Linus Tech Tips,6151,0,59216,1194978
32,nvVafMi0l68,Linus Tech Tips,13604,0,197924,2056840
33,qDsrlWpFNZQ,Linus Tech Tips,5458,0,97151,2316228
34,J1z4XqEkSEU,Linus Tech Tips,9796,0,107811,2887080
35,tbRe1k2k0ow,Linus Tech Tips,12590,0,98766,2171649
36,Z71E-PKSETQ,Linus Tech Tips,6272,0,102805,2674936
